Protein	Localization
SP140L	Cytosol
SPA17	Cytosol
SPAG1	Cytosol
SPAG5	Cytosol
SPAG9	Cytosol
SPAST	Cytosol
SPATA2	Cytosol
SPATA2L	Cytosol
SPATA33	Cytosol
SPC24	Cytosol
SPDL1	Cytosol
SPECC1L	Cytosol
SPEF2	Cytosol
SPG11	Cytosol
SPIN3	Cytosol
SPIRE2	Cytosol
SPR	Cytosol
SPRR3	Cytosol
SPSB2	Cytosol
SPTA1	Cytosol
SRGAP1	Cytosol
SRI	Cytosol
SRM	Cytosol
SRP19	Cytosol
SRP54	Cytosol
SRRD	Cytosol
SRXN1	Cytosol
SSH2	Cytosol
SSH3	Cytosol
SSSCA1	Cytosol
SSU72	Cytosol
STAM	Cytosol
STAM2	Cytosol
STAMBPL1	Cytosol
STAP2	Cytosol
STARD10	Cytosol
STAT2	Cytosol
STAT5B	Cytosol
STIL	Cytosol
STIP1	Cytosol
STK10	Cytosol
STK11	Cytosol
STK17A	Cytosol
STK17B	Cytosol
STK24	Cytosol
STK25	Cytosol
STK32C	Cytosol
STK38	Cytosol
STK38L	Cytosol
STK4	Cytosol
STK40	Cytosol
STMN1	Cytosol
STOX2	Cytosol
STRA13	Cytosol
STRADA	Cytosol
STRAP	Cytosol
STRIP1	Cytosol
STRIP2	Cytosol
STRN3	Cytosol
STUB1	Cytosol
STX1A	Cytosol
STXBP1	Cytosol
STXBP2	Cytosol
STXBP4	Cytosol
STXBP5	Cytosol
STYX	Cytosol
SUFU	Cytosol
SUGT1	Cytosol
SULT1A1	Cytosol
SWAP70	Cytosol
SWSAP1	Cytosol
SYNJ1	Cytosol
SYNJ2	Cytosol
SYNRG	Cytosol
SZRD1	Cytosol
SZT2	Cytosol
TAB1	Cytosol
TAB2	Cytosol
TAB3	Cytosol
TACC3	Cytosol
TAF7	Cytosol
TAF9	Cytosol
TAGLN3	Cytosol
TALDO1	Cytosol
TANC1	Cytosol
TANC2	Cytosol
TANGO2	Cytosol
TANK	Cytosol
TAOK1	Cytosol
TAOK3	Cytosol
TARSL2	Cytosol
TATDN1	Cytosol
TATDN3	Cytosol
TAX1BP3	Cytosol
TBC1D1	Cytosol
TBC1D10B	Cytosol
TBC1D13	Cytosol
TBC1D14	Cytosol
TBC1D15	Cytosol
TBC1D21	Cytosol
TBC1D22A	Cytosol
TBC1D22B	Cytosol
TBC1D23	Cytosol
TBC1D24	Cytosol
TBC1D25	Cytosol
TBC1D4	Cytosol
TBC1D8	Cytosol
TBC1D9	Cytosol
TBCA	Cytosol
TBCC	Cytosol
TBCE	Cytosol
TBCEL	Cytosol
TBCK	Cytosol
TBK1	Cytosol
TBKBP1	Cytosol
TBPL1	Cytosol
TCEANC	Cytosol
TCEB1	Cytosol
TCEB2	Cytosol
TCF4	Cytosol
TCFL5	Cytosol
TCHP	Cytosol
TCP11L1	Cytosol
TDRD7	Cytosol
TECPR1	Cytosol
TECPR2	Cytosol
TEN1	Cytosol
TESK2	Cytosol
TEX30	Cytosol
TEX9	Cytosol
TFDP1	Cytosol
TFE3	Cytosol
TFEB	Cytosol
TFF3	Cytosol
TFG	Cytosol
TGDS	Cytosol
TGFBRAP1	Cytosol
TGM3	Cytosol
TGS1	Cytosol
THADA	Cytosol
THBS4	Cytosol
THG1L	Cytosol
THOC3	Cytosol
THOP1	Cytosol
THTPA	Cytosol
TIFA	Cytosol
TIPRL	Cytosol
TJP2	Cytosol
TJP3	Cytosol
TK1	Cytosol
TKT	Cytosol
TKTL2	Cytosol
TLDC1	Cytosol
TLE2	Cytosol
TLN2	Cytosol
TM2D2	Cytosol
TMA7	Cytosol
TMCO4	Cytosol
TMCO6	Cytosol
TMED8	Cytosol
TMOD1	Cytosol
TMOD2	Cytosol
TMOD3	Cytosol
TMSB10	Cytosol
TMSB4X	Cytosol
TNFAIP1	Cytosol
TNFAIP2	Cytosol
TNFAIP8	Cytosol
TNIK	Cytosol
TNIP2	Cytosol
TNK1	Cytosol
TNK2	Cytosol
TNKS	Cytosol
TNKS1BP1	Cytosol
TNKS2	Cytosol
TNPO1	Cytosol
TNPO2	Cytosol
TNPO3	Cytosol
TNRC6B	Cytosol
TNRC6C	Cytosol
TNS3	Cytosol
TOB1	Cytosol
TOM1	Cytosol
TOM1L1	Cytosol
TOM1L2	Cytosol
TOMM34	Cytosol
TP53BP2	Cytosol
TP53I3	Cytosol
TPD52L1	Cytosol
TPI1	Cytosol
TPK1	Cytosol
TPM2	Cytosol
TPMT	Cytosol
TPPP	Cytosol
TPPP3	Cytosol
TPRKB	Cytosol
TRADD	Cytosol
TRAF2	Cytosol
TRAF3	Cytosol
TRAF3IP1	Cytosol
TRAF3IP2	Cytosol
TRAF4	Cytosol
TRAF5	Cytosol
TRAF6	Cytosol
TRAF7	Cytosol
TRAFD1	Cytosol
TRAK2	Cytosol
TRAPPC1	Cytosol
TRAPPC10	Cytosol
TRAPPC12	Cytosol
TRAPPC13	Cytosol
TRAPPC5	Cytosol
TRAPPC6A	Cytosol
TRAPPC6B	Cytosol
TRIM16L	Cytosol
TRIM21	Cytosol
TRIM23	Cytosol
TRIM25	Cytosol
TRIM3	Cytosol
TRIM36	Cytosol
TRIM37	Cytosol
TRIM5	Cytosol
TRIM59	Cytosol
TRIM62	Cytosol
TRIOBP	Cytosol
TRIP10	Cytosol
TRIP13	Cytosol
TRIP4	Cytosol
TRMT11	Cytosol
TRMT112	Cytosol
TRMT44	Cytosol
TRNT1	Cytosol
TROAP	Cytosol
TROVE2	Cytosol
TSC1	Cytosol
TSC22D1	Cytosol
TSC22D3	Cytosol
TSC22D4	Cytosol
TSN	Cytosol
TSPYL2	Cytosol
TSPYL4	Cytosol
TSR2	Cytosol
TSR3	Cytosol
TSSC1	Cytosol
TSTD1	Cytosol
TSTD2	Cytosol
TTC1	Cytosol
TTC21B	Cytosol
TTC28	Cytosol
TTC30A	Cytosol
TTC30B	Cytosol
TTC38	Cytosol
TTC39A	Cytosol
TTC39B	Cytosol
TTC39C	Cytosol
TTC4	Cytosol
TTC5	Cytosol
TTC9	Cytosol
TTK	Cytosol
TTL	Cytosol
TTLL12	Cytosol
TTPAL	Cytosol
TUBAL3	Cytosol
TUBB	Cytosol
TUBB1	Cytosol
TUBB2A	Cytosol
TUBB6	Cytosol
TUBB8	Cytosol
TUBD1	Cytosol
TUBGCP3	Cytosol
TUFT1	Cytosol
TULP4	Cytosol
TUSC2	Cytosol
TWF1	Cytosol
TWF2	Cytosol
TXN	Cytosol
TXNDC17	Cytosol
TXNDC9	Cytosol
TXNL1	Cytosol
TXNRD1	Cytosol
TXNRD3	Cytosol
TYMS	Cytosol
TYW3	Cytosol
TYW5	Cytosol
UACA	Cytosol
UAP1	Cytosol
UAP1L1	Cytosol
UBA3	Cytosol
UBA5	Cytosol
UBA6	Cytosol
UBAC1	Cytosol
UBALD1	Cytosol
UBALD2	Cytosol
UBAP1	Cytosol
UBAP2L	Cytosol
UBE2B	Cytosol
UBE2C	Cytosol
UBE2D3	Cytosol
UBE2D4	Cytosol
UBE2E1	Cytosol
UBE2E3	Cytosol
UBE2F	Cytosol
UBE2H	Cytosol
UBE2I	Cytosol
UBE2K	Cytosol
UBE2L6	Cytosol
UBE2M	Cytosol
UBE2N	Cytosol
UBE2Q2	Cytosol
UBE2R2	Cytosol
UBE2S	Cytosol
UBE2V2	Cytosol
UBE2Z	Cytosol
UBE3C	Cytosol
UBE3D	Cytosol
UBE4B	Cytosol
UBL4A	Cytosol
UBL5	Cytosol
UBP1	Cytosol
UBQLN1	Cytosol
UBQLN2	Cytosol
UBQLN4	Cytosol
UBR1	Cytosol
UBR2	Cytosol
UBR3	Cytosol
UBXN1	Cytosol
UBXN2A	Cytosol
UBXN2B	Cytosol
UBXN6	Cytosol
UCHL5	Cytosol
UCK1	Cytosol
UCK2	Cytosol
UCKL1	Cytosol
UEVLD	Cytosol
UFC1	Cytosol
UFM1	Cytosol
UFSP1	Cytosol
UGT2B28	Cytosol
UHRF1BP1L	Cytosol
ULK1	Cytosol
UMPS	Cytosol
UNC119	Cytosol
UNC119B	Cytosol
UNC13B	Cytosol
UNC13D	Cytosol
UNC45A	Cytosol
UNKL	Cytosol
UPF2	Cytosol
UPRT	Cytosol
URM1	Cytosol
UROS	Cytosol
USO1	Cytosol
USP13	Cytosol
USP14	Cytosol
USP15	Cytosol
USP16	Cytosol
USP18	Cytosol
USP19	Cytosol
USP25	Cytosol
USP27X	Cytosol
USP34	Cytosol
USP35	Cytosol
USP38	Cytosol
USP4	Cytosol
USP53	Cytosol
USP6	Cytosol
USP8	Cytosol
USP9X	Cytosol
UVRAG	Cytosol
UXT	Cytosol
VAC14	Cytosol
VARS	Cytosol
WASF1	Cytosol
WASF2	Cytosol
WASF3	Cytosol
VASH1	Cytosol
WASL	Cytosol
VASP	Cytosol
VAT1	Cytosol
VAT1L	Cytosol
VAV2	Cytosol
VAV3	Cytosol
WBP2	Cytosol
VCL	Cytosol
VCP	Cytosol
VCPIP1	Cytosol
WDFY2	Cytosol
WDR1	Cytosol
WDR13	Cytosol
WDR19	Cytosol
WDR26	Cytosol
WDR35	Cytosol
WDR44	Cytosol
WDR45	Cytosol
WDR45B	Cytosol
WDR47	Cytosol
WDR53	Cytosol
WDR54	Cytosol
WDR59	Cytosol
WDR61	Cytosol
WDR7	Cytosol
WDR73	Cytosol
WDR77	Cytosol
WDR81	Cytosol
WDR91	Cytosol
WDR92	Cytosol
WDSUB1	Cytosol
WDTC1	Cytosol
WHAMM	Cytosol
VIL1	Cytosol
WIPF1	Cytosol
WIPF2	Cytosol
WIPI1	Cytosol
VIPR1	Cytosol
WNK1	Cytosol
WNK2	Cytosol
VPS13C	Cytosol
VPS13D	Cytosol
VPS25	Cytosol
VPS26A	Cytosol
VPS26B	Cytosol
VPS28	Cytosol
VPS29	Cytosol
VPS33B	Cytosol
VPS35	Cytosol
VPS36	Cytosol
VPS37A	Cytosol
VPS37C	Cytosol
VPS37D	Cytosol
VPS39	Cytosol
VPS4A	Cytosol
VPS4B	Cytosol
VPS51	Cytosol
VPS52	Cytosol
VPS53	Cytosol
VPS54	Cytosol
VPS8	Cytosol
VPS9D1	Cytosol
WRAP53	Cytosol
WRAP73	Cytosol
WSB1	Cytosol
WSB2	Cytosol
WWC1	Cytosol
WWC3	Cytosol
XIAP	Cytosol
XPNPEP1	Cytosol
XPO1	Cytosol
XPO4	Cytosol
XPO5	Cytosol
XPO6	Cytosol
XPO7	Cytosol
XPOT	Cytosol
XRCC3	Cytosol
XYLB	Cytosol
YAE1D1	Cytosol
YARS	Cytosol
YDJC	Cytosol
YKT6	Cytosol
YPEL5	Cytosol
YRDC	Cytosol
YTHDF2	Cytosol
YWHAB	Cytosol
YWHAE	Cytosol
YWHAG	Cytosol
YWHAH	Cytosol
YWHAQ	Cytosol
YWHAZ	Cytosol
ZBTB8OS	Cytosol
ZC2HC1A	Cytosol
ZC3H12C	Cytosol
ZC3HAV1L	Cytosol
ZCCHC14	Cytosol
ZCCHC2	Cytosol
ZDHHC23	Cytosol
ZER1	Cytosol
ZFAND1	Cytosol
ZFAND2A	Cytosol
ZFAND5	Cytosol
ZFAND6	Cytosol
ZFP36L2	Cytosol
ZFYVE16	Cytosol
ZFYVE19	Cytosol
ZFYVE20	Cytosol
ZFYVE21	Cytosol
ZFYVE26	Cytosol
ZFYVE28	Cytosol
ZFYVE9	Cytosol
ZKSCAN3	Cytosol
ZMYM5	Cytosol
ZMYND19	Cytosol
ZNF121	Cytosol
ZNF259	Cytosol
ZNF283	Cytosol
ZNF330	Cytosol
ZNF35	Cytosol
ZNF415	Cytosol
ZNF449	Cytosol
ZNF511	Cytosol
ZNF550	Cytosol
ZNF598	Cytosol
ZNF613	Cytosol
ZNF706	Cytosol
ZNF720	Cytosol
ZNF726	Cytosol
ZNF766	Cytosol
ZNF81	Cytosol
ZNF85	Cytosol
ZNF852	Cytosol
ZNF891	Cytosol
ZNFX1	Cytosol
ZNRF2	Cytosol
ZSWIM6	Cytosol
ZSWIM7	Cytosol
ZUFSP	Cytosol
ZWILCH	Cytosol
ZWINT	Cytosol
ZYX	Cytosol
MARS2	Mitochondria
AADAT	Mitochondria
AARS2	Mitochondria
AASS	Mitochondria
ABAT	Mitochondria
ABHD10	Mitochondria
ABHD11	Mitochondria
ABHD3	Mitochondria
ACAA2	Mitochondria
ACADL	Mitochondria
ACADM	Mitochondria
ACADS	Mitochondria
ACADVL	Mitochondria
ACO2	Mitochondria
ACOT9	Mitochondria
ACSF2	Mitochondria
ACSF3	Mitochondria
ACSS1	Mitochondria
ACSS3	Mitochondria
AGMAT	Mitochondria
AIFM1	Mitochondria
AK4	Mitochondria
ALAS1	Mitochondria
ALDH4A1	Mitochondria
ALKBH1	Mitochondria
ALKBH7	Mitochondria
ARG2	Mitochondria
ARHGEF3	Mitochondria
ATPAF1	Mitochondria
ATPAF2	Mitochondria
BCAT2	Mitochondria
BCKDHB	Mitochondria
BCKDK	Mitochondria
BNIP3L	Mitochondria
BPHL	Mitochondria
C1orf226	Mitochondria
C1QBP	Mitochondria
C6orf203	Mitochondria
C7orf55	Mitochondria
C8orf82	Mitochondria
CARS2	Mitochondria
CBR4	Mitochondria
CDK5RAP1	Mitochondria
CECR5	Mitochondria
CHCHD1	Mitochondria
CHCHD4	Mitochondria
CLPB	Mitochondria
CLPP	Mitochondria
CMC2	Mitochondria
COX7C	Mitochondria
CPS1	Mitochondria
CS	Mitochondria
CYP27B1	Mitochondria
D2HGDH	Mitochondria
DARS2	Mitochondria
DBT	Mitochondria
DECR1	Mitochondria
DES	Mitochondria
DHRS2	Mitochondria
DHTKD1	Mitochondria
DLD	Mitochondria
DNLZ	Mitochondria
EARS2	Mitochondria
ECH1	Mitochondria
ECI1	Mitochondria
EPB41L2	Mitochondria
EPN2	Mitochondria
EPN3	Mitochondria
ERAL1	Mitochondria
FAM185A	Mitochondria
FAM83H	Mitochondria
FARS2	Mitochondria
FASTKD1	Mitochondria
FASTKD5	Mitochondria
FDXR	Mitochondria
FECH	Mitochondria
FH	Mitochondria
GBAS	Mitochondria
GCDH	Mitochondria
GFM1	Mitochondria
GFM2	Mitochondria
GLS	Mitochondria
GLUD1	Mitochondria
GPT2	Mitochondria
GRPEL2	Mitochondria
GTF2IRD1	Mitochondria
GTPBP3	Mitochondria
GTPBP6	Mitochondria
GUF1	Mitochondria
GULP1	Mitochondria
HADH	Mitochondria
HARS2	Mitochondria
HIBCH	Mitochondria
HIP1	Mitochondria
HPDL	Mitochondria
HSCB	Mitochondria
HSD17B7	Mitochondria
HSD17B8	Mitochondria
HSDL2	Mitochondria
HSPE1	Mitochondria
IARS2	Mitochondria
IDH3A	Mitochondria
IDH3B	Mitochondria
IDH3G	Mitochondria
ISCA1	Mitochondria
ISCU	Mitochondria
ISOC2	Mitochondria
KIAA0141	Mitochondria
KRT13	Mitochondria
KRT23	Mitochondria
KRT3	Mitochondria
L2HGDH	Mitochondria
LARS2	Mitochondria
LDHD	Mitochondria
LIAS	Mitochondria
LMO7	Mitochondria
LONP1	Mitochondria
LRPPRC	Mitochondria
LRRC1	Mitochondria
MACROD1	Mitochondria
MALSU1	Mitochondria
MCCC1	Mitochondria
MCCC2	Mitochondria
MDH2	Mitochondria
ME2	Mitochondria
MECR	Mitochondria
METTL12	Mitochondria
METTL15	Mitochondria
MIPEP	Mitochondria
MLYCD	Mitochondria
MMAA	Mitochondria
MOCS1	Mitochondria
MPDU1	Mitochondria
MPP2	Mitochondria
MRPL14	Mitochondria
MRRF	Mitochondria
MT-CYB	Mitochondria
MTERFD3	Mitochondria
MTFMT	Mitochondria
MTG2	Mitochondria
MTHFD1L	Mitochondria
MTIF2	Mitochondria
MTIF3	Mitochondria
MT-ND4	Mitochondria
MTRF1L	Mitochondria
MUT	Mitochondria
NDUFA2	Mitochondria
NDUFA8	Mitochondria
NDUFAF5	Mitochondria
NDUFAF7	Mitochondria
NDUFC1	Mitochondria
NDUFV2	Mitochondria
NDUFV3	Mitochondria
NFS1	Mitochondria
NIPSNAP1	Mitochondria
NIPSNAP3A	Mitochondria
NIPSNAP3B	Mitochondria
NSUN3	Mitochondria
NT5DC2	Mitochondria
NT5DC3	Mitochondria
NUDT19	Mitochondria
NUDT6	Mitochondria
NUDT8	Mitochondria
OAT	Mitochondria
OXNAD1	Mitochondria
PC	Mitochondria
PCCA	Mitochondria
PCK2	Mitochondria
PDHA1	Mitochondria
PDHB	Mitochondria
PDK1	Mitochondria
PDK2	Mitochondria
PDP1	Mitochondria
PDPR	Mitochondria
PDSS1	Mitochondria
PDSS2	Mitochondria
PET112	Mitochondria
PITRM1	Mitochondria
PMPCA	Mitochondria
PMPCB	Mitochondria
PNPLA4	Mitochondria
PNPT1	Mitochondria
POLDIP2	Mitochondria
POLG	Mitochondria
POLG2	Mitochondria
PPIF	Mitochondria
PRDX3	Mitochondria
PTCD2	Mitochondria
PTGES2	Mitochondria
PTPN4	Mitochondria
PYCR1	Mitochondria
QRSL1	Mitochondria
RANBP6	Mitochondria
RARS2	Mitochondria
RBFA	Mitochondria
RTN4IP1	Mitochondria
SCCPDH	Mitochondria
SCGB2A1	Mitochondria
SCRIB	Mitochondria
SDHA	Mitochondria
SHMT2	Mitochondria
SLC25A10	Mitochondria
SLC25A42	Mitochondria
SLC25A52	Mitochondria
SLIRP	Mitochondria
SNTB2	Mitochondria
SPATA20	Mitochondria
SPRYD4	Mitochondria
SSBP1	Mitochondria
SUCLA2	Mitochondria
SUPV3L1	Mitochondria
TACO1	Mitochondria
TARS2	Mitochondria
TBRG4	Mitochondria
TFAM	Mitochondria
TFB2M	Mitochondria
THNSL1	Mitochondria
TIMM10	Mitochondria
TMLHE	Mitochondria
TRAP1	Mitochondria
TRMT10C	Mitochondria
TRMT2B	Mitochondria
TRMT61B	Mitochondria
TRMU	Mitochondria
TSFM	Mitochondria
TST	Mitochondria
TXN2	Mitochondria
WARS2	Mitochondria
VWA8	Mitochondria
XPNPEP3	Mitochondria
ZADH2	Mitochondria
ACACB	Nuclear
ACIN1	Nuclear
ACTR6	Nuclear
AEN	Nuclear
AFAP1	Nuclear
AGO2	Nuclear
AGO3	Nuclear
AGO4	Nuclear
AHNAK2	Nuclear
ANAPC10	Nuclear
ANKRD11	Nuclear
APH1B	Nuclear
AQR	Nuclear
ARL6IP6	Nuclear
ASPHD2	Nuclear
ATF4	Nuclear
ATF7	Nuclear
ATM	Nuclear
AURKB	Nuclear
BAZ1A	Nuclear
BCL11B	Nuclear
BCORL1	Nuclear
BPI	Nuclear
BRD9	Nuclear
BRPF1	Nuclear
BTAF1	Nuclear
BUD31	Nuclear
C11orf57	Nuclear
C14orf166	Nuclear
C16orf80	Nuclear
C17orf85	Nuclear
C19orf68	Nuclear
C3orf17	Nuclear
C9orf114	Nuclear
CACUL1	Nuclear
CBX5	Nuclear
CCDC130	Nuclear
CCDC137	Nuclear
CCDC59	Nuclear
CCDC69	Nuclear
CCDC71	Nuclear
CCDC71L	Nuclear
CCM2L	Nuclear
CCNK	Nuclear
CDC42SE1	Nuclear
CDCA7	Nuclear
CDCA8	Nuclear
CDK2AP1	Nuclear
CDK2AP2	Nuclear
CDK8	Nuclear
CDKL5	Nuclear
CDNF	Nuclear
CDPF1	Nuclear
CEBPA	Nuclear
CEBPG	Nuclear
CENPB	Nuclear
CENPF	Nuclear
CENPK	Nuclear
CENPT	Nuclear
CENPV	Nuclear
CENPW	Nuclear
CHD5	Nuclear
CHD7	Nuclear
CIZ1	Nuclear
CLK1	Nuclear
CMC1	Nuclear
CMSS1	Nuclear
CNPY3	Nuclear
CPB2	Nuclear
CPN1	Nuclear
CPSF3L	Nuclear
CPSF4	Nuclear
CRCP	Nuclear
CRNKL1	Nuclear
CSNK1D	Nuclear
CST6	Nuclear
CSTF1	Nuclear
CTDSPL2	Nuclear
DACH1	Nuclear
DAXX	Nuclear
DCLRE1A	Nuclear
DCP1B	Nuclear
DDX3X	Nuclear
DDX41	Nuclear
DDX49	Nuclear
DDX56	Nuclear
DGCR14	Nuclear
DHX9	Nuclear
DISP2	Nuclear
DKC1	Nuclear
DNMT3B	Nuclear
DOT1L	Nuclear
DPF3	Nuclear
EAPP	Nuclear
EFCAB6	Nuclear
EIF3L	Nuclear
ELAVL1	Nuclear
ELK4	Nuclear
ELOVL3	Nuclear
EN2	Nuclear
ERCC3	Nuclear
ERI2	Nuclear
ETFB	Nuclear
FAM189B	Nuclear
FAM193A	Nuclear
FAM208A	Nuclear
FANCD2	Nuclear
FANCI	Nuclear
FBXO25	Nuclear
FDX1	Nuclear
FDX1L	Nuclear
FILIP1	Nuclear
FLYWCH1	Nuclear
FOS	Nuclear
GATA3	Nuclear
GATA6	Nuclear
GGNBP2	Nuclear
GLYR1	Nuclear
GPATCH11	Nuclear
GPATCH4	Nuclear
GPBP1	Nuclear
GSG2	Nuclear
GTPBP4	Nuclear
H2AFX	Nuclear
HBP1	Nuclear
HIRA	Nuclear
HIST1H1D	Nuclear
HIST2H2AB	Nuclear
HIST3H3	Nuclear
HK1	Nuclear
HLA-B	Nuclear
HMGN1	Nuclear
HMGN2	Nuclear
HMGN3	Nuclear
HNRNPA1	Nuclear
HNRNPCL1	Nuclear
HNRNPM	Nuclear
HOXC10	Nuclear
HSPA1A	Nuclear
IGFBP5	Nuclear
IKZF2	Nuclear
IKZF5	Nuclear
ILF2	Nuclear
INO80	Nuclear
INO80B	Nuclear
INO80D	Nuclear
INTS9	Nuclear
IRX2	Nuclear
ITGB3BP	Nuclear
ITPRIP	Nuclear
ITSN2	Nuclear
JRKL	Nuclear
KAT7	Nuclear
KCTD18	Nuclear
KDM1B	Nuclear
KDM6B	Nuclear
KIAA0101	Nuclear
KIAA1958	Nuclear
KIF2A	Nuclear
KNOP1	Nuclear
KRT31	Nuclear
KRT32	Nuclear
KRT72	Nuclear
KRT73	Nuclear
KRT85	Nuclear
LBP	Nuclear
LEF1	Nuclear
LHX2	Nuclear
LINS	Nuclear
LMNB1	Nuclear
LMNB2	Nuclear
LMO4	Nuclear
LYAR	Nuclear
MAD2L2	Nuclear
MAFF	Nuclear
MAFK	Nuclear
MAP4K4	Nuclear
MAP7D3	Nuclear
MARK1	Nuclear
MAU2	Nuclear
MCM3AP	Nuclear
MED20	Nuclear
MED21	Nuclear
MED28	Nuclear
MED29	Nuclear
MED4	Nuclear
MED6	Nuclear
MED9	Nuclear
MICB	Nuclear
MINK1	Nuclear
MLLT10	Nuclear
MPND	Nuclear
MRGBP	Nuclear
MRTO4	Nuclear
MTA2	Nuclear
MTHFSD	Nuclear
MUCL1	Nuclear
MYC	Nuclear
MYPOP	Nuclear
N4BP2L2	Nuclear
NAIF1	Nuclear
NEURL1B	Nuclear
NHP2L1	Nuclear
NKAP	Nuclear
NLE1	Nuclear
NOL12	Nuclear
NOM1	Nuclear
NOP14	Nuclear
NOVA2	Nuclear
NPAT	Nuclear
NR2C2	Nuclear
NR2F1	Nuclear
NR2F2	Nuclear
NR2F6	Nuclear
NR4A1	Nuclear
NRDE2	Nuclear
NUDT16L1	Nuclear
NUMA1	Nuclear
NUP160	Nuclear
NUP210	Nuclear
NUP35	Nuclear
NUP50	Nuclear
NUP54	Nuclear
NUP85	Nuclear
NUP93	Nuclear
NUP98	Nuclear
ORM2	Nuclear
OVOL2	Nuclear
PAXIP1	Nuclear
PBRM1	Nuclear
PHF13	Nuclear
PHF14	Nuclear
PIBF1	Nuclear
PINX1	Nuclear
PMAIP1	Nuclear
PNO1	Nuclear
POLE	Nuclear
POLR1A	Nuclear
POLR1B	Nuclear
POLR2A	Nuclear
POLR2B	Nuclear
POLR2C	Nuclear
POLR2D	Nuclear
POLR2G	Nuclear
POLR2K	Nuclear
POM121	Nuclear
POM121C	Nuclear
PPIE	Nuclear
PPIL2	Nuclear
PRDM15	Nuclear
PRDM16	Nuclear
PRDM2	Nuclear
PRPF38A	Nuclear
PRR12	Nuclear
PRR14	Nuclear
PTBP1	Nuclear
PTBP2	Nuclear
PWP1	Nuclear
RAB6C	Nuclear
RAD51B	Nuclear
RALYL	Nuclear
RBM14	Nuclear
RBM18	Nuclear
RBM3	Nuclear
RBM48	Nuclear
RBM4B	Nuclear
RBMS1	Nuclear
RBMX	Nuclear
REV3L	Nuclear
REXO1	Nuclear
RFC4	Nuclear
RFX5	Nuclear
RGPD8	Nuclear
RHOC	Nuclear
RING1	Nuclear
RLF	Nuclear
RLIM	Nuclear
RMDN1	Nuclear
RNF111	Nuclear
RNF219	Nuclear
RNF6	Nuclear
RPP25	Nuclear
RPS19BP1	Nuclear
RPS20	Nuclear
RPS21	Nuclear
RQCD1	Nuclear
RRP9	Nuclear
SAP30L	Nuclear
SCAF1	Nuclear
SCAI	Nuclear
SCAPER	Nuclear
SENP1	Nuclear
SETD5	Nuclear
SETD8	Nuclear
SETDB2	Nuclear
SF3A1	Nuclear
SF3B5	Nuclear
SFMBT2	Nuclear
SHROOM3	Nuclear
SMARCA4	Nuclear
SMARCC1	Nuclear
SNRPB2	Nuclear
SNRPD3	Nuclear
SOCS7	Nuclear
SPOP	Nuclear
SPOPL	Nuclear
SRD5A3	Nuclear
SSRP1	Nuclear
ST5	Nuclear
STK35	Nuclear
STYK1	Nuclear
SUDS3	Nuclear
SUMO4	Nuclear
SUPT16H	Nuclear
SUV39H1	Nuclear
SUV420H2	Nuclear
SUZ12	Nuclear
SYCP1	Nuclear
SYNE3	Nuclear
TADA2A	Nuclear
TBP	Nuclear
TBX3	Nuclear
TCEB3	Nuclear
TCF7L2	Nuclear
TCHH	Nuclear
TEAD1	Nuclear
TENM1	Nuclear
TERF2	Nuclear
TFAP2A	Nuclear
TFDP2	Nuclear
THOC7	Nuclear
TIA1	Nuclear
TIGD2	Nuclear
TINF2	Nuclear
TMA16	Nuclear
TMEM194A	Nuclear
TMEM194B	Nuclear
TMEM209	Nuclear
TOMM40L	Nuclear
TOR1AIP1	Nuclear
TPST2	Nuclear
TRA2B	Nuclear
TRAIP	Nuclear
TRIM35	Nuclear
TRIM39	Nuclear
TRIM41	Nuclear
TRO	Nuclear
TRUB1	Nuclear
TSR1	Nuclear
TWISTNB	Nuclear
UBN2	Nuclear
UBTF	Nuclear
USB1	Nuclear
USP22	Nuclear
UTY	Nuclear
WBSCR22	Nuclear
WDR87	Nuclear
WDR89	Nuclear
VEZF1	Nuclear
WIBG	Nuclear
VPS72	Nuclear
WTAP	Nuclear
XAB2	Nuclear
XRN2	Nuclear
YEATS4	Nuclear
YTHDC1	Nuclear
YTHDF1	Nuclear
ZBTB17	Nuclear
ZBTB2	Nuclear
ZBTB34	Nuclear
ZBTB38	Nuclear
ZBTB4	Nuclear
ZBTB44	Nuclear
ZBTB7A	Nuclear
ZC3H11A	Nuclear
ZC3H3	Nuclear
ZCCHC7	Nuclear
ZDBF2	Nuclear
ZFHX3	Nuclear
ZGPAT	Nuclear
ZIC2	Nuclear
ZIC5	Nuclear
ZMYM1	Nuclear
ZMYM3	Nuclear
ZMYM4	Nuclear
ZNF106	Nuclear
ZNF17	Nuclear
ZNF200	Nuclear
ZNF212	Nuclear
ZNF236	Nuclear
ZNF264	Nuclear
ZNF273	Nuclear
ZNF274	Nuclear
ZNF296	Nuclear
ZNF32	Nuclear
ZNF384	Nuclear
ZNF43	Nuclear
ZNF433	Nuclear
ZNF444	Nuclear
ZNF445	Nuclear
ZNF446	Nuclear
ZNF451	Nuclear
ZNF460	Nuclear
ZNF512B	Nuclear
ZNF548	Nuclear
ZNF552	Nuclear
ZNF557	Nuclear
ZNF584	Nuclear
ZNF597	Nuclear
ZNF600	Nuclear
ZNF614	Nuclear
ZNF623	Nuclear
ZNF646	Nuclear
ZNF658	Nuclear
ZNF664	Nuclear
ZNF669	Nuclear
ZNF691	Nuclear
